_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,result1,result2,result1_gold,result2_gold,sentence
940085378,4/27/2016 14:17:48,1970192598,4/27/2016 14:15:12,FALSE,neodev,1,14978403,LCA,3,Castries,208.0.226.158,"Crossfield was force to make a stick landing in the North AmercanF-100 Super Sabre, a feat which the North American's own test pilots doubted could be done.","person,aircraft,place",,,"	In September 1954, <b><font color=""purple"">Crossfield</font></b> was forced to make a dead stick landing in <b><font color=""purple"">the <b><font color=""purple"">North American</font></b> F-100 Super Sabre</font></b> he was evaluating at Dryden, a feat which <b><font color=""purple"">North American</font></b>'s own test pilots doubted could be done, as <b><font color=""purple"">the F-100</font></b> had a high landing speed.	"
940085379,4/26/2016 04:21:40,1968873016,4/26/2016 04:17:36,FALSE,clixsense,1,6405789,NPL,0,Kathmandu,113.199.154.0,"As chief engineering test pilot for North American, Crossfield played a major role in the design and development of the North American X-15 and its systems.",engineering,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 04:29:56,1968877429,4/26/2016 04:29:23,FALSE,neodev,1,33017862,VEN,25,Caracas,190.203.113.12,"prueba para AmÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å©rica del Norte, Crossfield jugÌÎÌ_ÌÎ_ÌÎÌ___ u",desarrollo de la North American X-15,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 04:43:06,1968883939,4/26/2016 04:39:32,FALSE,clixsense,1,35120301,MYS,5,Seremban,175.142.251.157,Crossfield was a test pilot.,"selected by, part of",,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 04:52:48,1968888544,4/26/2016 04:50:04,FALSE,clixsense,1,18877150,BEL,1,Mechelen,81.241.181.117,"Crossfield, a test pilot  played a major role in the design and development of the North American X-15 and its systems.",test pilot,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 04:55:51,1968890054,4/26/2016 04:51:44,FALSE,clixsense,1,30756365,PHL,,,180.191.111.232,Crossfield was the chief engineering test pilot.,"part of, selected by",,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 04:56:01,1968890108,4/26/2016 04:51:50,FALSE,bitcoinget,1,37169654,IND,9,Ahmedabad,150.107.243.139,"As chief engineering test pilot for North American, Crossfield played a major role in the design and development of the North  American X-15.",engineering,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 05:02:04,1968892679,4/26/2016 04:52:52,FALSE,clixsense,1,35168833,PAK,,,202.69.11.189,"As chief engineering test pilot for north American, crossfield played a major role in the design and development of the north American x.-15 and its system.","As, for",,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 05:08:22,1968895999,4/26/2016 04:58:56,FALSE,clixsense,1,25267350,IND,25,Chennai,115.244.233.101,test pilot from crossfield,test pilot for north american crossfield,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 05:12:23,1968898336,4/26/2016 04:57:55,FALSE,clixsense,1,21875134,GBR,H9,London,87.112.158.81,"As test pilot, Crossfield played a major role in the design and development of the X-15.",as,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 05:26:52,1968906948,4/26/2016 05:26:04,FALSE,clixsense,1,31334071,ROU,23,Iasi,89.137.143.31,"As chief engineering test pilot for North American, Crossfield played a major role in the design and development of the North American X-15 and its systems.",part of,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 05:33:11,1968910499,4/26/2016 05:30:03,FALSE,clixsense,1,35171832,RUS,70,Stavropol,95.153.135.118,test pilot  Crossfield,Crossfield,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 05:36:19,1968912418,4/26/2016 05:27:28,FALSE,clixsense,1,31218399,PHL,D9,Pinagbuhatan,121.54.54.166,"As chief engineering test pilot for North American,Crossfield played a major role in the design and development of the North American X-15 and its systems.",he is a test pilot.,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 05:39:57,1968914231,4/26/2016 05:30:08,FALSE,neodev,1,27000005,IND,19,Bangalore,59.88.207.66,"As chief engineering test pilot, Crossfield played a major role in the design and development of the North American X-15 and its systems.",design and development,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085379,4/26/2016 05:41:29,1968915041,4/26/2016 05:40:22,FALSE,neodev,1,32310254,SGP,0,Singapore,116.15.214.207,As chief engineering test pilot at Crossfield played a major role in the design and development of the North American X-15 and its systems.,pilot,,,"	As chief engineering <b><font color=""purple"">test pilot</font></b> for North American, <b><font color=""purple"">Crossfield</font></b> played a major role in the design and development of the North American X-15 and its systems.	"
940085380,4/26/2016 10:06:48,1969064504,4/26/2016 10:06:09,FALSE,clixsense,1,32206883,ESP,59,Bilbao,83.213.189.202,Crossfield was part of the U.S. Air Force's Man In Space Soonest project,Crossfield was part of the U.S. Air Force's Man In Space Soonest project,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 10:19:46,1969069696,4/26/2016 10:17:43,FALSE,clixsense,1,32765058,IND,25,Chennai,163.47.13.140,Crossfield was part of the U.S. Air Force's Man In Space Soonest project.,Some words have been removed.,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 10:22:37,1969070754,4/26/2016 10:20:56,FALSE,neodev,1,32392336,ARG,1,Mar Del Plata,190.189.191.82,It was this time that Crossfield was part of the U.S. Air Force's Man In Space Soonest project.,It was this time that Crossfield was part,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 10:48:17,1969080962,4/26/2016 10:47:06,FALSE,elite,1,36752296,BGR,39,Burgas,95.42.180.40,It was during this time that Crossfield was part of the U.S.,Crossfield U.S,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 11:34:20,1969101395,4/26/2016 11:32:37,FALSE,elite,1,26336767,GBR,Z1,Swansea,82.6.179.139,Crossfield was part of the U.S. Air Force's Man in Space Soonest project.,part of,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 11:44:53,1969105353,4/26/2016 11:43:47,FALSE,neodev,1,35763542,SRB,0,Kragujevac,24.135.139.8,Crossfield was part of the U.S. Air Force's.,was part,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 11:53:39,1969108946,4/26/2016 11:51:31,FALSE,neodev,1,36647337,PSE,0,Gaza,185.19.222.171,Crossfield was part of the U.S. Air Force's Man In Space Soonest project.,part of,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 12:03:05,1969112975,4/26/2016 12:00:32,FALSE,prodege,1,35392988,USA,PA,Johnstown,70.105.181.174,Crossfield was part of the U.S. Air force.,The thing and where it was,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 12:04:08,1969113438,4/26/2016 12:01:27,FALSE,clixsense,1,31044098,IND,7,Delhi,103.224.145.94,Crossfiels was part of the U.S. Air Force's Man In Space Soonest project.,part of the,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 12:06:38,1969114893,4/26/2016 12:02:43,FALSE,clixsense,1,36052512,PHL,F2,Quezon City,49.149.150.150,Crossfield was part of the U.S. Air Force's Man In Space Soonest project.,was part,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 12:08:56,1969116434,4/26/2016 12:04:39,FALSE,clixsense,1,33951846,PHL,D9,Taguig,49.144.120.10,Crossfield was part of the U.S. Air Force's Man In Space Soonest project,other words removed,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 12:28:32,1969126136,4/26/2016 12:04:44,FALSE,clixsense,1,35846003,EGY,11,Cairo,197.135.89.84,Crossfield was a part of the U.S. Air Force's Man during this time In Space Soonest project.,part of,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 12:41:41,1969136526,4/26/2016 12:40:43,FALSE,clixsense,1,31120675,BGR,61,Varna,87.126.4.69,It was during  time that Crossfield was part of the U.S. Air Force's Man In Space Soonest project.,It was during this time that Crossfield was part of the U.S. Air Force's Man In Space Soonest project.,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 13:06:49,1969163996,4/26/2016 13:04:42,FALSE,clixsense,1,32490806,TUR,,,81.213.40.142,Crossfield was part of the U.S. Air Force's Man In Space Soonest project.,"was, of",,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
940085380,4/26/2016 13:13:09,1969173043,4/26/2016 13:11:26,FALSE,clixsense,1,18877150,BEL,1,Mechelen,81.241.181.117,Crossfield was part of the U.S. Air Force's Man In Space Soonest project.,space project,,,"	It was during this time that <b><font color=""purple"">Crossfield</font></b> was part of the <b><font color=""purple"">U.S.</font></b> Air Force's Man In Space Soonest project.	"
